mep_identifier,mep_honorific_prefix,mep_given_name,mep_family_name,mep_official_given_name,mep_official_family_name,country,political_group,political_group_abb,national_political_group,mep_gender,mep_citizenship,mep_place_of_birth,mep_birthday,mep_death_date,age,mep_image,mep_email,mep_homepage,mep_twitter,mep_facebook_page,mep_facebook_profile,mep_instagram,mep_URI
96936,Mr,Gabriel,Mato,,,Spain,Group of the European People's Party (Christian Democrats),EPP,Partido Popular,male,Spain,Madrid,4/29/1961 1:00,,62,https://www.europarl.europa.eu/mepphoto/96936.jpg,gabriel.mato@europarl.europa.eu,http://www.gabrielmato.com/,https://twitter.com/GabrielMatoA,https://www.facebook.com/gabrielmatoadrover/,https://www.facebook.com/gabriel.mato.7,,https://data.europarl.europa.eu/person/96936
197606,Mr,Javier,Zarzalejos,,,Spain,Group of the European People's Party (Christian Democrats),EPP,Partido Popular,male,Spain,Bilbao,6/6/1960 1:00,,63,https://www.europarl.europa.eu/mepphoto/197606.jpg,javier.zarzalejos@europarl.europa.eu,,https://twitter.com/fzarzalejos,,,,https://data.europarl.europa.eu/person/197606
197621,Mr,Juan Ignacio,Zoido Álvarez,,,Spain,Group of the European People's Party (Christian Democrats),EPP,Partido Popular,male,Spain,Montellano - Sevilla,1/21/1957 1:00,,66,https://www.europarl.europa.eu/mepphoto/197621.jpg,juanignacio.zoidoalvarez@europarl.europa.eu,http://www.pp.es/juan-ignacio-zoido,https://twitter.com/zoidoji,https://www.facebook.com/zoido/,,https://www.instagram.com/zoidoji/,https://data.europarl.europa.eu/person/197621
28400,Mr,Francisco José,Millán Mon,,,Spain,Group of the European People's Party (Christian Democrats),EPP,Partido Popular,male,Spain,Pontevedra,8/3/1955 1:00,,67,https://www.europarl.europa.eu/mepphoto/28400.jpg,francisco.millanmon@europarl.europa.eu,,https://twitter.com/pacomillanmon,https://facebook.com/GrupoPPE,,,https://data.europarl.europa.eu/person/28400
28390,Ms,Pilar,del Castillo Vera,,,Spain,Group of the European People's Party (Christian Democrats),EPP,Partido Popular,female,Spain,Nador (Marruecos),7/31/1952 1:00,,70,https://www.europarl.europa.eu/mepphoto/28390.jpg,pilar.delcastillo@europarl.europa.eu,,http://twitter.com/delcastillop,https://www.facebook.com/PilardelCastilloOficial,,,https://data.europarl.europa.eu/person/28390
1992,Mr,José Manuel,García-Margallo y Marfil,,,Spain,Group of the European People's Party (Christian Democrats),EPP,Partido Popular,male,Spain,Madrid,8/13/1944 0:00,,78,https://www.europarl.europa.eu/mepphoto/1992.jpg,jose.margallo@europarl.europa.eu,https://www.josemanuelgarciamargallo.es/,https://twitter.com/MargalloJm,https://www.facebook.com/JMGMargallo/,,https://www.instagram.com/jmgmargallo/,https://data.europarl.europa.eu/person/1992
197777,Mr,Leopoldo,López Gil,,,Spain,Group of the European People's Party (Christian Democrats),EPP,Partido Popular,male,Spain,Caracas,10/20/1944 1:00,,78,https://www.europarl.europa.eu/mepphoto/197777.jpg,leopoldo.lopez@europarl.europa.eu,,https://twitter.com/LeopoldoLopezG,,,,https://data.europarl.europa.eu/person/197777
124972,Mr,Ernest,Urtasun,,,Spain,Group of the Greens/European Free Alliance,Greens-EFA,Catalunya en Comú,male,Spain,,1/27/1982 1:00,,41,https://www.europarl.europa.eu/mepphoto/124972.jpg,ernest.urtasun@europarl.europa.eu,,https://twitter.com/ernesturtasun,https://www.facebook.com/eurtasun,,https://www.instagram.com/e_urtasun/,https://data.europarl.europa.eu/person/124972
185974,Mr,Jordi,Solé,,,Spain,Group of the Greens/European Free Alliance,Greens-EFA,Esquerra Republicana de Catalunya,male,Spain,Caldes de Montbui,10/26/1976 1:00,,46,https://www.europarl.europa.eu/mepphoto/185974.jpg,jordi.sole@europarl.europa.eu,https://www.jordi-sole.cat/,https://twitter.com/jordisolef,,,https://www.instagram.com/jordisolef/,https://data.europarl.europa.eu/person/185974
197832,Ms,Diana,Riba i Giner,,,Spain,Group of the Greens/European Free Alliance,Greens-EFA,Esquerra Republicana de Catalunya,female,Spain,Barcelona,2/21/1975 1:00,,48,https://www.europarl.europa.eu/mepphoto/197832.jpg,diana.ribaiginer@europarl.europa.eu,,https://twitter.com/DianaRibaGiner,,,,https://data.europarl.europa.eu/person/197832
24942,Ms,Ana,Miranda,,,Spain,Group of the Greens/European Free Alliance,Greens-EFA,Bloque Nacionalista Galego,female,Spain,Cuntis,2/5/1971 1:00,,52,https://www.europarl.europa.eu/mepphoto/24942.jpg,ana.miranda@europarl.europa.eu,,https://twitter.com/anamirandapaz,,,,https://data.europarl.europa.eu/person/24942
122978,Ms,Alicia,Homs Ginel,,,Spain,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,Partido Socialista Obrero Español,female,Spain,,10/15/1993 1:00,,29,https://www.europarl.europa.eu/mepphoto/122978.jpg,alicia.homs@europarl.europa.eu,,https://twitter.com/aliciahoms,,,,https://data.europarl.europa.eu/person/122978
197735,Ms,Adriana,Maldonado López,,,Spain,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,Partido Socialista Obrero Español,female,Spain,,9/1/1990 1:00,,32,https://www.europarl.europa.eu/mepphoto/197735.jpg,adriana.maldonado@europarl.europa.eu,http://www.adrianamaldonadolopez.eu/,https://twitter.com/_AMaldonado_,,,,https://data.europarl.europa.eu/person/197735
125042,Mr,Javi,López,,,Spain,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,Partit dels Socialistes de Catalunya,male,Spain,Madrid,11/11/1985 1:00,,37,https://www.europarl.europa.eu/mepphoto/125042.jpg,javi.lopez@europarl.europa.eu,http://javilopez.eu/,https://twitter.com/javilopezEU,,https://www.facebook.com/javi.lopez.fer,https://www.instagram.com/javilopezeu/,https://data.europarl.europa.eu/person/125042
197721,Mr,César,Luena,,,Spain,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,Partido Socialista Obrero Español,male,Spain,Logrono,10/29/1980 1:00,,42,https://www.europarl.europa.eu/mepphoto/197721.jpg,cesar.luena@europarl.europa.eu,,https://twitter.com/cesarluena,,https://www.facebook.com/cesarluenalopez,,https://data.europarl.europa.eu/person/197721
125046,Mr,Jonás,Fernández,,,Spain,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,Partido Socialista Obrero Español,male,Spain,Oviedo,8/1/1979 1:00,,43,https://www.europarl.europa.eu/mepphoto/125046.jpg,jonas.fernandezalvarez@europarl.europa.eu,http://www.jonasfernandez.com/,https://twitter.com/jonasfernandez,,,,https://data.europarl.europa.eu/person/125046
127096,Mr,Domènec,Ruiz Devesa,,,Spain,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,Partido Socialista Obrero Español,male,Spain,ALICANTE,3/3/1978 1:00,,45,https://www.europarl.europa.eu/mepphoto/127096.jpg,Domenec.RuizDevesa@europarl.europa.eu,,https://twitter.com/domenecd?lang=de,,,,https://data.europarl.europa.eu/person/127096
197717,Mr,Ibán,García Del Blanco,,,Spain,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,Partido Socialista Obrero Español,male,Spain,Leon,8/2/1977 1:00,,45,https://www.europarl.europa.eu/mepphoto/197717.jpg,iban.garciadelblanco@europarl.europa.eu,,https://twitter.com/Ibangarciadb,,https://www.facebook.com/iban.garciadelblanco,https://www.instagram.com/ibangarciadb/?,https://data.europarl.europa.eu/person/197717
197742,Ms,Isabel,García Muñoz,,,Spain,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,Partido Socialista Obrero Español,female,Spain,Zaragoza,3/3/1977 1:00,,46,https://www.europarl.europa.eu/mepphoto/197742.jpg,isabel.garciamunoz@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/197742
197728,Ms,Mónica Silvana,González,,,Spain,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,Partido Socialista Obrero Español,female,Spain,BUENOS AIRES,12/2/1976 1:00,,46,https://www.europarl.europa.eu/mepphoto/197728.jpg,monicasilvana.gonzalez@europarl.europa.eu,,https://twitter.com/MonicaSilvanaG,https://www.facebook.com/monicasilvanagonzalezgonzalez/,,,https://data.europarl.europa.eu/person/197728
96991,Ms,Eider,Gardiazabal Rubial,,,Spain,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,Partido Socialista Obrero Español,female,Spain,Bilbao,12/7/1975 1:00,,47,https://www.europarl.europa.eu/mepphoto/96991.jpg,eider.gardiazabalrubial@europarl.europa.eu,,https://twitter.com/EGardiazabal,,http://www.facebook.com/eider.gardiazabal,,https://data.europarl.europa.eu/person/96991
197719,Ms,Cristina,Maestre Martín De Almagro,,,Spain,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,Partido Socialista Obrero Español,female,Spain,Ciudad Real,7/27/1975 1:00,,47,https://www.europarl.europa.eu/mepphoto/197719.jpg,cristina.maestre@europarl.europa.eu,,https://twitter.com/crismaestre,,https://www.facebook.com/cristina.maestremartin,,https://data.europarl.europa.eu/person/197719
28298,Ms,Iratxe,García Pérez,,,Spain,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,Partido Socialista Obrero Español,female,Spain,Baracaldo,7/10/1974 1:00,,48,https://www.europarl.europa.eu/mepphoto/28298.jpg,iratxe.garcia-perez@europarl.europa.eu,http://www.iratxegarcia.es/,https://twitter.com/IratxeGarper,,https://www.facebook.com/iratxe.garciaperez?fref=ts,,https://data.europarl.europa.eu/person/28298
204413,Mr,Marcos,Ros Sempere,,,Spain,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,Partido Socialista Obrero Español,male,Spain,,3/24/1974 1:00,,49,https://www.europarl.europa.eu/mepphoto/204413.jpg,marcos.ros@europarl.europa.eu,,https://twitter.com/mrossemp?lang=it,,,https://www.instagram.com/mrossemp/,https://data.europarl.europa.eu/person/204413
197718,Mr,Nicolás,González Casares,,,Spain,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,Partido Socialista Obrero Español,male,Spain,A CORUNA,7/20/1972 1:00,,50,https://www.europarl.europa.eu/mepphoto/197718.jpg,nicolas.casares@europarl.europa.eu,,https://twitter.com/nicogoncas,https://www.facebook.com/nicogoncas,,https://www.instagram.com/nicogcasares/,https://data.europarl.europa.eu/person/197718
197702,Ms,Lina,Gálvez Muñoz,,,Spain,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,Partido Socialista Obrero Español,female,Spain,Sevilla,9/13/1969 1:00,,53,https://www.europarl.europa.eu/mepphoto/197702.jpg,lina.galvezmunoz@europarl.europa.eu,,https://twitter.com/linagalvezmunoz,,,,https://data.europarl.europa.eu/person/197702
28347,Mr,Javier,Moreno Sánchez,,,Spain,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,Partido Socialista Obrero Español,male,Spain,Ginebra (Suiza),12/3/1965 1:00,,57,https://www.europarl.europa.eu/mepphoto/28347.jpg,javier.morenosanchez@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/28347
125045,Ms,Clara,Aguilera,,,Spain,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,Partido Socialista Obrero Español,female,Spain,Granada,3/1/1964 1:00,,59,https://www.europarl.europa.eu/mepphoto/125045.jpg,clara.aguilera@europarl.europa.eu; claraeugenia.aguileragarcia@europarl.europa.eu,,https://twitter.com/ClaraAguilera7,,https://www.facebook.com/profile.php?id=100001665941538,https://www.instagram.com/claraaguilera/,https://data.europarl.europa.eu/person/125045
198329,Ms,Estrella,Durá Ferrandis,,,Spain,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,Partido Socialista Obrero Español,female,Spain,Puçol,9/22/1963 1:00,,59,https://www.europarl.europa.eu/mepphoto/198329.jpg,estrella.dura@europarl.europa.eu,,https://twitter.com/estrella_dura,https://www.facebook.com/estrelladuramep,,https://www.instagram.com/estrella.duraferrandis/,https://data.europarl.europa.eu/person/198329
96812,Mr,Juan Fernando,López Aguilar,,,Spain,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,Partido Socialista Obrero Español,male,Spain,Las Palmas,10/6/1961 1:00,,61,https://www.europarl.europa.eu/mepphoto/96812.jpg,juanfernando.lopezaguilar@europarl.europa.eu,,https://twitter.com/JFLopezAguilar,https://www.facebook.com/JFLAguilar,,,https://data.europarl.europa.eu/person/96812
197722,Mr,Nacho,Sánchez Amor,,,Spain,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,Partido Socialista Obrero Español,male,Spain,Cáceres,5/15/1960 1:00,,63,https://www.europarl.europa.eu/mepphoto/197722.jpg,nacho.sanchezamor@europarl.europa.eu,,https://twitter.com/NachoSAmor,,,,https://data.europarl.europa.eu/person/197722
125043,Ms,Inma,Rodríguez-Piñero,,,Spain,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,Partido Socialista Obrero Español,female,Spain,Madrid,7/1/1958 1:00,,64,https://www.europarl.europa.eu/mepphoto/125043.jpg,inma.rodriguezpinero@europarl.europa.eu,,https://twitter.com/RodriguezPinero,,https://www.facebook.com/inmaculadarodriguezpinero,,https://data.europarl.europa.eu/person/125043
202352,Mr,Antoni,Comín i Oliveres,,,Spain,Non-attached Members,NI,Junts per Catalunya - Lliures per Europa,male,Spain,Barcelona,7/3/1971 1:00,,51,https://www.europarl.europa.eu/mepphoto/202352.jpg,antoni.cominioliveres@europarl.europa.eu,,https://twitter.com/toni_comin,,,,https://data.europarl.europa.eu/person/202352
202351,Mr,Carles,Puigdemont i Casamajó,,,Spain,Non-attached Members,NI,Junts per Catalunya - Lliures per Europa,male,Spain,Amer,12/29/1962 1:00,,60,https://www.europarl.europa.eu/mepphoto/202351.jpg,carles.puigdemonticasamajo@europarl.europa.eu,,https://twitter.com/KRLS?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://www.facebook.com/KRLSPuigdemont/,,https://www.instagram.com/carlespuigdemont/,https://data.europarl.europa.eu/person/202351
204443,Ms,Clara,Ponsatí Obiols,,,Spain,Non-attached Members,NI,Junts per Catalunya - Lliures per Europa,female,Spain,Barcelona,3/19/1957 1:00,,66,https://www.europarl.europa.eu/mepphoto/204443.jpg,clara.ponsatiobiols@europarl.europa.eu,,https://twitter.com/claraponsati,,,,https://data.europarl.europa.eu/person/204443
204400,Mr,Adrián,Vázquez Lázara,,,Spain,Renew Europe Group,Renew,Ciudadanos – Partido de la Ciudadanía,male,Spain,Madrid,5/5/1982 0:00,,41,https://www.europarl.europa.eu/mepphoto/204400.jpg,adrian.vazquezlazara@europarl.europa.eu,,https://twitter.com/adrianvl1982,,,https://www.instagram.com/adrianvazquezlazara/,https://data.europarl.europa.eu/person/204400
237320,Ms,Eva Maria,Poptcheva,,,Spain,Renew Europe Group,Renew,Ciudadanos – Partido de la Ciudadanía,female,Bulgaria,Plovdiv,10/17/1979 1:00,,43,https://www.europarl.europa.eu/mepphoto/237320.jpg,evamaria.poptcheva@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/237320
197784,Ms,Susana,Solís Pérez,,,Spain,Renew Europe Group,Renew,Ciudadanos – Partido de la Ciudadanía,female,Spain,Aviles,12/21/1971 1:00,,51,https://www.europarl.europa.eu/mepphoto/197784.jpg,susana.solisperez@europarl.europa.eu,,https://twitter.com/susanasolisp,,,,https://data.europarl.europa.eu/person/197784
197779,Mr,José Ramón,Bauzá Díaz,,,Spain,Renew Europe Group,Renew,Ciudadanos – Partido de la Ciudadanía,male,Spain,Madrid,11/16/1970 1:00,,52,https://www.europarl.europa.eu/mepphoto/197779.jpg,joseramon.bauzadiaz@europarl.europa.eu,,https://twitter.com/jrbauza,https://www.facebook.com/joseramonbauza,,https://www.instagram.com/joseramonbauza,https://data.europarl.europa.eu/person/197779
126644,Mr,Jordi,Cañas,,,Spain,Renew Europe Group,Renew,Ciudadanos – Partido de la Ciudadanía,male,Spain,Barcelona,12/12/1969 1:00,,53,https://www.europarl.europa.eu/mepphoto/126644.jpg,jordi.canas@europarl.europa.eu,,https://twitter.com/jordi_canyas,https://www.facebook.com/jordi.canas,,https://www.instagram.com/jordinstagram/,https://data.europarl.europa.eu/person/126644
125038,Ms,Maite,Pagazaurtundúa,,,Spain,Renew Europe Group,Renew,Delegación Ciudadanos Europeos,female,Spain,Donostia San Sebastián,11/2/1965 1:00,,57,https://www.europarl.europa.eu/mepphoto/125038.jpg,maite.pagaza@europarl.europa.eu,,https://twitter.com/maitepagaza,,,,https://data.europarl.europa.eu/person/125038
4344,Ms,María Soraya,Rodríguez Ramos,,,Spain,Renew Europe Group,Renew,Ciudadanos – Partido de la Ciudadanía,female,Spain,Valladolid,1/12/1963 1:00,,60,https://www.europarl.europa.eu/mepphoto/4344.jpg,soraya.rodriguezramos@europarl.europa.eu,https://mujeresalfrente.org/,https://twitter.com/sorayarr_,,,,https://data.europarl.europa.eu/person/4344
96922,Ms,Izaskun,Bilbao Barandica,,,Spain,Renew Europe Group,Renew,Partido Nacionalista Vasco,female,Spain,Bermeo,3/27/1961 1:00,,62,https://www.europarl.europa.eu/mepphoto/96922.jpg,izaskun.bilbaobarandica@europarl.europa.eu,https://www.izaskunbilbao.eus,https://twitter.com/IzaskunBilbaoB,https://www.facebook.com/izaskunbilbao,,https://www.instagram.com/izaskunbilbaobarandica,https://data.europarl.europa.eu/person/96922
125005,Mr,Javier,Nart,,,Spain,Renew Europe Group,Renew,Independiente,male,Spain,Laredo,8/19/1947 1:00,,75,https://www.europarl.europa.eu/mepphoto/125005.jpg,javier.nart@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/125005
197827,Ms,Idoia,Villanueva Ruiz,,,Spain,The Left group in the European Parliament - GUE/NGL,GUE/NGL,PODEMOS,female,Spain,Pamplona,7/17/1980 0:00,,42,https://www.europarl.europa.eu/mepphoto/197827.jpg,idoia.villanueva@europarl.europa.eu,,https://twitter.com/idoiavr?lang=fr,https://fr-fr.facebook.com/IdoiaVR/,,https://www.instagram.com/idoiavr/,https://data.europarl.europa.eu/person/197827
131507,Mr,Miguel,Urbán Crespo,,,Spain,The Left group in the European Parliament - GUE/NGL,GUE/NGL,ANTICAPITALISTAS,male,Spain,,3/26/1980 1:00,,43,https://www.europarl.europa.eu/mepphoto/131507.jpg,miguel.urbancrespo@europarl.europa.eu,http://www.miguelurban.net,https://twitter.com/MiguelUrban,,https://www.facebook.com/miguel.urban.79,,https://data.europarl.europa.eu/person/131507
197681,Ms,Sira,Rego,,,Spain,The Left group in the European Parliament - GUE/NGL,GUE/NGL,Izquierda Unida,female,Spain,Valencia,11/20/1973 1:00,,49,https://www.europarl.europa.eu/mepphoto/197681.jpg,sira.rego@europarl.europa.eu,,https://twitter.com/sirarego,https://www.facebook.com/regosira,,,https://data.europarl.europa.eu/person/197681
